factor_idx(1-),threshold(<=),similarity,common,unique_orbs,unique_dm,orbs_size,dm_size
0,1.1,0.8,20,0,5,20,25
4,0.14814814814814814,0.8333333333333334,20,0,4,20,24
3,0.13793103448275862,0.8695652173913043,20,0,3,20,23
8,0.13333333333333333,0.9090909090909091,20,0,2,20,22
1,0.0,0.8636363636363636,19,1,2,20,21
2,0.0,0.8181818181818182,18,2,2,20,20
5,0.0,0.6818181818181818,15,5,2,20,17
6,0.0,0.5454545454545454,12,8,2,20,14
7,0.0,0.5,11,9,2,20,13
9,0.0,0.45454545454545453,10,10,2,20,12
