factor_idx(1-),threshold(<=),similarity,common,unique_orbs,unique_dm,orbs_size,dm_size
0,1.1,0.8,20,0,5,20,25
4,0.125,0.8333333333333334,20,0,4,20,24
1,0.0,0.7916666666666666,19,1,4,20,23
2,0.0,0.75,18,2,4,20,22
3,0.0,0.782608695652174,18,2,3,20,21
5,0.0,0.6521739130434783,15,5,3,20,18
6,0.0,0.5217391304347826,12,8,3,20,15
7,0.0,0.4782608695652174,11,9,3,20,14
8,0.0,0.5,11,9,2,20,13
9,0.0,0.45454545454545453,10,10,2,20,12
